EmpID,FirstName,LastName,Email,Location,JobTitle,Department,dep_id,job_id,Role_ID,All_Entitlements,EmployeeStatus,EmployeeType,Gender
2015,FN2015,LN2015,user2015@example.com,India,Finance Analyst,Finance,DEP001,JOB015,ROLE082,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,Contract,Male
2237,FN2237,LN2237,user2237@example.com,India,HR Manager,HR,DEP004,JOB006,ROLE160,"ENT_FULLACCESS_HRPORTAL, ENT_APPROVE_HIRE, ENT_VIEW_PROFILES, ENT_ACCESS_CANDIDATEDB, ENT_MANAGE_POLICIES",Active,Contract,Other
2234,FN2234,LN2234,user2234@example.com,Canada,HR Manager,HR,DEP004,JOB007,ROLE063,"ENT_FULLACCESS_HRPORTAL, ENT_APPROVE_HIRE, ENT_VIEW_PROFILES, ENT_ACCESS_CANDIDATEDB, ENT_MANAGE_POLICIES",Active,Contract,Male
2124,FN2124,LN2124,user2124@example.com,India,Finance Manager,Finance,DEP003,JOB001,ROLE045,"ENT_READ_FINDB, ENT_RW_FINDB, ENT_APPROVE_PO, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,Contract,Other
2363,FN2363,LN2363,user2363@example.com,India,IT Ops,IT,DEP001,JOB009,ROLE063,"ENT_MANAGE_S3, ENT_MONITOR, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_READ_CODE",Active,FullTime,Other
2181,FN2181,LN2181,user2181@example.com,India,HR Recruiter,HR,DEP002,JOB011,ROLE075,"ENT_ACCESS_CANDIDATEDB, ENT_VIEW_PROFILES, ENT_EXPORT_PROFILES, ENT_CONTACT_CANDIDATES, ENT_NOTES_ACCESS",Active,Contract,Other
2030,FN2030,LN2030,user2030@example.com,Canada,Finance Analyst,Finance,DEP005,JOB006,ROLE129,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,Contract,Female
2264,FN2264,LN2264,user2264@example.com,India,IT Developer,IT,DEP001,JOB001,ROLE144,"ENT_READ_CODE, ENT_WRITE_CODE, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_MANAGE_S3",Active,FullTime,Female
2008,FN2008,LN2008,user2008@example.com,USA,Finance Analyst,Finance,DEP005,JOB019,ROLE044,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,Contract,Male
2329,FN2329,LN2329,user2329@example.com,Canada,IT Developer,IT,DEP003,JOB018,ROLE157,"ENT_READ_CODE, ENT_WRITE_CODE, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_MANAGE_S3",Active,Contract,Male
2212,FN2212,LN2212,user2212@example.com,Canada,HR Recruiter,HR,DEP001,JOB016,ROLE004,"ENT_ACCESS_CANDIDATEDB, ENT_VIEW_PROFILES, ENT_EXPORT_PROFILES, ENT_CONTACT_CANDIDATES, ENT_NOTES_ACCESS",Active,FullTime,Other
2232,FN2232,LN2232,user2232@example.com,India,HR Manager,HR,DEP001,JOB001,ROLE001,"ENT_FULLACCESS_HRPORTAL, ENT_APPROVE_HIRE, ENT_VIEW_PROFILES, ENT_ACCESS_CANDIDATEDB, ENT_MANAGE_POLICIES",Active,FullTime,Male
2038,FN2038,LN2038,user2038@example.com,USA,Finance Analyst,Finance,DEP001,JOB018,ROLE130,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,Contract,Male
2148,FN2148,LN2148,user2148@example.com,UK,Finance Manager,Finance,DEP005,JOB019,ROLE081,"ENT_READ_FINDB, ENT_RW_FINDB, ENT_APPROVE_PO, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,Contract,Male
2005,FN2005,LN2005,user2005@example.com,Canada,Finance Analyst,Finance,DEP005,JOB004,ROLE055,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,FullTime,Female
2022,FN2022,LN2022,user2022@example.com,UK,Finance Analyst,Finance,DEP003,JOB014,ROLE127,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,FullTime,Female
2055,FN2055,LN2055,user2055@example.com,India,Finance Analyst,Finance,DEP001,JOB014,ROLE092,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,FullTime,Female
2011,FN2011,LN2011,user2011@example.com,UK,Finance Analyst,Finance,DEP005,JOB014,ROLE110,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,FullTime,Other
2166,FN2166,LN2166,user2166@example.com,UK,Finance Manager,Finance,DEP004,JOB016,ROLE048,"ENT_READ_FINDB, ENT_RW_FINDB, ENT_APPROVE_PO, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,Contract,Other
2245,FN2245,LN2245,user2245@example.com,India,HR Manager,HR,DEP003,JOB010,ROLE005,"ENT_FULLACCESS_HRPORTAL, ENT_APPROVE_HIRE, ENT_VIEW_PROFILES, ENT_ACCESS_CANDIDATEDB, ENT_MANAGE_POLICIES",Active,Contract,Female
2159,FN2159,LN2159,user2159@example.com,Canada,Finance Manager,Finance,DEP005,JOB005,ROLE054,"ENT_READ_FINDB, ENT_RW_FINDB, ENT_APPROVE_PO, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,FullTime,Female
2084,FN2084,LN2084,user2084@example.com,India,Finance Analyst,Finance,DEP002,JOB016,ROLE050,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,FullTime,Female
2108,FN2108,LN2108,user2108@example.com,USA,Finance Manager,Finance,DEP005,JOB018,ROLE102,"ENT_READ_FINDB, ENT_RW_FINDB, ENT_APPROVE_PO, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,FullTime,Female
2068,FN2068,LN2068,user2068@example.com,UK,Finance Analyst,Finance,DEP001,JOB020,ROLE050,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,FullTime,Female
2051,FN2051,LN2051,user2051@example.com,USA,Finance Analyst,Finance,DEP001,JOB012,ROLE012,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,FullTime,Male
2039,FN2039,LN2039,user2039@example.com,Canada,Finance Analyst,Finance,DEP002,JOB016,ROLE132,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,Contract,Male
2066,FN2066,LN2066,user2066@example.com,Canada,Finance Analyst,Finance,DEP004,JOB008,ROLE097,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,Contract,Other
2193,FN2193,LN2193,user2193@example.com,India,HR Recruiter,HR,DEP001,JOB017,ROLE010,"ENT_ACCESS_CANDIDATEDB, ENT_VIEW_PROFILES, ENT_EXPORT_PROFILES, ENT_CONTACT_CANDIDATES, ENT_NOTES_ACCESS",Active,Contract,Male
2369,FN2369,LN2369,user2369@example.com,Canada,IT Ops,IT,DEP001,JOB013,ROLE021,"ENT_MANAGE_S3, ENT_MONITOR, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_READ_CODE",Active,FullTime,Other
2353,FN2353,LN2353,user2353@example.com,Canada,IT Ops,IT,DEP001,JOB009,ROLE032,"ENT_MANAGE_S3, ENT_MONITOR, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_READ_CODE",Active,Contract,Male
2255,FN2255,LN2255,user2255@example.com,UK,HR Manager,HR,DEP004,JOB004,ROLE182,"ENT_FULLACCESS_HRPORTAL, ENT_APPROVE_HIRE, ENT_VIEW_PROFILES, ENT_ACCESS_CANDIDATEDB, ENT_MANAGE_POLICIES, ENT_READ_FINDB",Active,FullTime,Male
2041,FN2041,LN2041,user2041@example.com,Canada,Finance Analyst,Finance,DEP001,JOB004,ROLE024,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,FullTime,Female
2358,FN2358,LN2358,user2358@example.com,Canada,IT Ops,IT,DEP003,JOB014,ROLE150,"ENT_MANAGE_S3, ENT_MONITOR, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_READ_CODE",Active,FullTime,Male
2227,FN2227,LN2227,user2227@example.com,UK,HR Manager,HR,DEP002,JOB002,ROLE008,"ENT_FULLACCESS_HRPORTAL, ENT_APPROVE_HIRE, ENT_VIEW_PROFILES, ENT_ACCESS_CANDIDATEDB, ENT_MANAGE_POLICIES",Active,FullTime,Other
2272,FN2272,LN2272,user2272@example.com,Canada,IT Developer,IT,DEP004,JOB009,ROLE107,"ENT_READ_CODE, ENT_WRITE_CODE, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_MANAGE_S3",Active,Contract,Other
2046,FN2046,LN2046,user2046@example.com,USA,Finance Analyst,Finance,DEP004,JOB015,ROLE137,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,Contract,Male
2229,FN2229,LN2229,user2229@example.com,India,HR Manager,HR,DEP003,JOB004,ROLE116,"ENT_FULLACCESS_HRPORTAL, ENT_APPROVE_HIRE, ENT_VIEW_PROFILES, ENT_ACCESS_CANDIDATEDB, ENT_MANAGE_POLICIES",Active,Contract,Other
2206,FN2206,LN2206,user2206@example.com,Canada,HR Recruiter,HR,DEP002,JOB019,ROLE018,"ENT_ACCESS_CANDIDATEDB, ENT_VIEW_PROFILES, ENT_EXPORT_PROFILES, ENT_CONTACT_CANDIDATES, ENT_NOTES_ACCESS",Active,Contract,Male
2067,FN2067,LN2067,user2067@example.com,Canada,Finance Analyst,Finance,DEP002,JOB007,ROLE133,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,Contract,Other
2032,FN2032,LN2032,user2032@example.com,UK,Finance Analyst,Finance,DEP002,JOB012,ROLE068,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,Contract,Male
2050,FN2050,LN2050,user2050@example.com,Canada,Finance Analyst,Finance,DEP005,JOB018,ROLE054,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,FullTime,Male
2091,FN2091,LN2091,user2091@example.com,India,Finance Manager,Finance,DEP003,JOB008,ROLE072,"ENT_READ_FINDB, ENT_RW_FINDB, ENT_APPROVE_PO, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,FullTime,Female
2294,FN2294,LN2294,user2294@example.com,USA,IT Developer,IT,DEP003,JOB013,ROLE047,"ENT_READ_CODE, ENT_WRITE_CODE, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_MANAGE_S3",Active,Contract,Other
2117,FN2117,LN2117,user2117@example.com,India,Finance Manager,Finance,DEP004,JOB008,ROLE045,"ENT_READ_FINDB, ENT_RW_FINDB, ENT_APPROVE_PO, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_READ_CODE",Active,Contract,Female
2410,FN2410,LN2410,user2410@example.com,USA,Sales Rep,Sales,DEP005,JOB011,ROLE120,"ENT_VIEW_CUSTOMERS, ENT_EDIT_CUSTOMERS, ENT_CREATE_QUOTES, ENT_VIEW_REPORTS, ENT_EXPORT_REPORTS",Active,FullTime,Other
2141,FN2141,LN2141,user2141@example.com,India,Finance Manager,Finance,DEP002,JOB009,ROLE146,"ENT_READ_FINDB, ENT_RW_FINDB, ENT_APPROVE_PO, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,FullTime,Male
2305,FN2305,LN2305,user2305@example.com,USA,IT Developer,IT,DEP003,JOB015,ROLE033,"ENT_READ_CODE, ENT_WRITE_CODE, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_MANAGE_S3",Active,FullTime,Other
2351,FN2351,LN2351,user2351@example.com,India,IT Ops,IT,DEP001,JOB012,ROLE165,"ENT_MANAGE_S3, ENT_MONITOR, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_READ_CODE",Active,Contract,Female
2411,FN2411,LN2411,user2411@example.com,Canada,Sales Rep,Sales,DEP004,JOB007,ROLE011,"ENT_VIEW_CUSTOMERS, ENT_EDIT_CUSTOMERS, ENT_CREATE_QUOTES, ENT_VIEW_REPORTS, ENT_EXPORT_REPORTS",Active,Contract,Female
2036,FN2036,LN2036,user2036@example.com,Canada,Finance Analyst,Finance,DEP004,JOB009,ROLE103,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,FullTime,Male
2173,FN2173,LN2173,user2173@example.com,UK,Finance Manager,Finance,DEP004,JOB017,ROLE042,"ENT_READ_FINDB, ENT_RW_FINDB, ENT_APPROVE_PO, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,FullTime,Female
2322,FN2322,LN2322,user2322@example.com,UK,IT Developer,IT,DEP005,JOB007,ROLE085,"ENT_READ_CODE, ENT_WRITE_CODE, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_MANAGE_S3",Active,Contract,Other
2278,FN2278,LN2278,user2278@example.com,USA,IT Developer,IT,DEP005,JOB012,ROLE185,"ENT_READ_CODE, ENT_WRITE_CODE, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_MANAGE_S3",Active,Contract,Male
2043,FN2043,LN2043,user2043@example.com,UK,Finance Analyst,Finance,DEP005,JOB007,ROLE103,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,FullTime,Male
2257,FN2257,LN2257,user2257@example.com,UK,HR Manager,HR,DEP005,JOB013,ROLE178,"ENT_FULLACCESS_HRPORTAL, ENT_APPROVE_HIRE, ENT_VIEW_PROFILES, ENT_ACCESS_CANDIDATEDB, ENT_MANAGE_POLICIES",Active,FullTime,Male
2409,FN2409,LN2409,user2409@example.com,USA,Sales Rep,Sales,DEP003,JOB018,ROLE062,"ENT_VIEW_CUSTOMERS, ENT_EDIT_CUSTOMERS, ENT_CREATE_QUOTES, ENT_VIEW_REPORTS, ENT_EXPORT_REPORTS",Active,Contract,Other
2138,FN2138,LN2138,user2138@example.com,Canada,Finance Manager,Finance,DEP001,JOB007,ROLE096,"ENT_READ_FINDB, ENT_RW_FINDB, ENT_APPROVE_PO, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,FullTime,Male
2277,FN2277,LN2277,user2277@example.com,UK,IT Developer,IT,DEP002,JOB009,ROLE091,"ENT_READ_CODE, ENT_WRITE_CODE, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_MANAGE_S3, ENT_READ_FINDB",Active,Contract,Female
2194,FN2194,LN2194,user2194@example.com,Canada,HR Recruiter,HR,DEP002,JOB002,ROLE003,"ENT_ACCESS_CANDIDATEDB, ENT_VIEW_PROFILES, ENT_EXPORT_PROFILES, ENT_CONTACT_CANDIDATES, ENT_NOTES_ACCESS",Active,FullTime,Female
2016,FN2016,LN2016,user2016@example.com,USA,Finance Analyst,Finance,DEP002,JOB001,ROLE178,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV, ENT_READ_CODE",Active,Contract,Other
2388,FN2388,LN2388,user2388@example.com,UK,Sales Rep,Sales,DEP003,JOB008,ROLE002,"ENT_VIEW_CUSTOMERS, ENT_EDIT_CUSTOMERS, ENT_CREATE_QUOTES, ENT_VIEW_REPORTS, ENT_EXPORT_REPORTS",Active,Contract,Other
2023,FN2023,LN2023,user2023@example.com,India,Finance Analyst,Finance,DEP001,JOB015,ROLE091,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,Contract,Female
2204,FN2204,LN2204,user2204@example.com,UK,HR Recruiter,HR,DEP005,JOB003,ROLE089,"ENT_ACCESS_CANDIDATEDB, ENT_VIEW_PROFILES, ENT_EXPORT_PROFILES, ENT_CONTACT_CANDIDATES, ENT_NOTES_ACCESS",Active,Contract,Female
2133,FN2133,LN2133,user2133@example.com,Canada,Finance Manager,Finance,DEP001,JOB012,ROLE117,"ENT_READ_FINDB, ENT_RW_FINDB, ENT_APPROVE_PO, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,FullTime,Male
2017,FN2017,LN2017,user2017@example.com,UK,Finance Analyst,Finance,DEP004,JOB012,ROLE200,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,Contract,Other
2328,FN2328,LN2328,user2328@example.com,USA,IT Developer,IT,DEP003,JOB009,ROLE048,"ENT_READ_CODE, ENT_WRITE_CODE, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_MANAGE_S3",Active,Contract,Male
2349,FN2349,LN2349,user2349@example.com,Canada,IT Ops,IT,DEP002,JOB013,ROLE181,"ENT_MANAGE_S3, ENT_MONITOR, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_READ_CODE",Active,Contract,Male
2412,FN2412,LN2412,user2412@example.com,USA,Sales Rep,Sales,DEP005,JOB019,ROLE078,"ENT_VIEW_CUSTOMERS, ENT_EDIT_CUSTOMERS, ENT_CREATE_QUOTES, ENT_VIEW_REPORTS, ENT_EXPORT_REPORTS",Active,Contract,Male
2125,FN2125,LN2125,user2125@example.com,USA,Finance Manager,Finance,DEP002,JOB011,ROLE027,"ENT_READ_FINDB, ENT_RW_FINDB, ENT_APPROVE_PO, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_MANAGE_S3",Active,Contract,Female
2010,FN2010,LN2010,user2010@example.com,UK,Finance Analyst,Finance,DEP002,JOB006,ROLE086,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,Contract,Male
2343,FN2343,LN2343,user2343@example.com,India,IT Ops,IT,DEP004,JOB003,ROLE119,"ENT_MANAGE_S3, ENT_MONITOR, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_READ_CODE, ENT_MANAGE_POLICIES",Active,Contract,Other
2049,FN2049,LN2049,user2049@example.com,India,Finance Analyst,Finance,DEP002,JOB006,ROLE143,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,FullTime,Other
2176,FN2176,LN2176,user2176@example.com,Canada,HR Recruiter,HR,DEP002,JOB002,ROLE015,"ENT_ACCESS_CANDIDATEDB, ENT_VIEW_PROFILES, ENT_EXPORT_PROFILES, ENT_CONTACT_CANDIDATES, ENT_NOTES_ACCESS",Active,FullTime,Male
2383,FN2383,LN2383,user2383@example.com,USA,Sales Rep,Sales,DEP004,JOB016,ROLE053,"ENT_VIEW_CUSTOMERS, ENT_EDIT_CUSTOMERS, ENT_CREATE_QUOTES, ENT_VIEW_REPORTS, ENT_EXPORT_REPORTS",Active,FullTime,Other
2321,FN2321,LN2321,user2321@example.com,UK,IT Developer,IT,DEP005,JOB020,ROLE121,"ENT_READ_CODE, ENT_WRITE_CODE, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_MANAGE_S3",Active,Contract,Male
2356,FN2356,LN2356,user2356@example.com,India,IT Ops,IT,DEP002,JOB004,ROLE013,"ENT_MANAGE_S3, ENT_MONITOR, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_READ_CODE",Active,Contract,Female
2367,FN2367,LN2367,user2367@example.com,Canada,IT Ops,IT,DEP004,JOB009,ROLE006,"ENT_MANAGE_S3, ENT_MONITOR, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_READ_CODE",Active,FullTime,Other
2221,FN2221,LN2221,user2221@example.com,UK,HR Manager,HR,DEP002,JOB001,ROLE175,"ENT_FULLACCESS_HRPORTAL, ENT_APPROVE_HIRE, ENT_VIEW_PROFILES, ENT_ACCESS_CANDIDATEDB, ENT_MANAGE_POLICIES",Active,Contract,Female
2288,FN2288,LN2288,user2288@example.com,USA,IT Developer,IT,DEP005,JOB004,ROLE161,"ENT_READ_CODE, ENT_WRITE_CODE, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_MANAGE_S3",Active,Contract,Female
2404,FN2404,LN2404,user2404@example.com,India,Sales Rep,Sales,DEP004,JOB001,ROLE043,"ENT_VIEW_CUSTOMERS, ENT_EDIT_CUSTOMERS, ENT_CREATE_QUOTES, ENT_VIEW_REPORTS, ENT_EXPORT_REPORTS",Active,FullTime,Other
2101,FN2101,LN2101,user2101@example.com,India,Finance Manager,Finance,DEP001,JOB003,ROLE049,"ENT_READ_FINDB, ENT_RW_FINDB, ENT_APPROVE_PO, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,Contract,Male
2311,FN2311,LN2311,user2311@example.com,India,IT Developer,IT,DEP002,JOB007,ROLE155,"ENT_READ_CODE, ENT_WRITE_CODE, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_MANAGE_S3",Active,Contract,Male
2262,FN2262,LN2262,user2262@example.com,UK,HR Manager,HR,DEP004,JOB005,ROLE064,"ENT_FULLACCESS_HRPORTAL, ENT_APPROVE_HIRE, ENT_VIEW_PROFILES, ENT_ACCESS_CANDIDATEDB, ENT_MANAGE_POLICIES",Active,Contract,Other
2110,FN2110,LN2110,user2110@example.com,UK,Finance Manager,Finance,DEP004,JOB008,ROLE178,"ENT_READ_FINDB, ENT_RW_FINDB, ENT_APPROVE_PO, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,Contract,Female
2355,FN2355,LN2355,user2355@example.com,USA,IT Ops,IT,DEP003,JOB015,ROLE039,"ENT_MANAGE_S3, ENT_MONITOR, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_READ_CODE",Active,FullTime,Other
2263,FN2263,LN2263,user2263@example.com,India,IT Developer,IT,DEP002,JOB013,ROLE009,"ENT_READ_CODE, ENT_WRITE_CODE, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_MANAGE_S3",Active,FullTime,Male
2006,FN2006,LN2006,user2006@example.com,Canada,Finance Analyst,Finance,DEP004,JOB002,ROLE182,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,FullTime,Female
2419,FN2419,LN2419,user2419@example.com,India,Sales Rep,Sales,DEP005,JOB010,ROLE091,"ENT_VIEW_CUSTOMERS, ENT_EDIT_CUSTOMERS, ENT_CREATE_QUOTES, ENT_VIEW_REPORTS, ENT_EXPORT_REPORTS",Active,Contract,Male
2368,FN2368,LN2368,user2368@example.com,Canada,IT Ops,IT,DEP002,JOB006,ROLE022,"ENT_MANAGE_S3, ENT_MONITOR, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_READ_CODE",Active,Contract,Male
2319,FN2319,LN2319,user2319@example.com,UK,IT Developer,IT,DEP003,JOB020,ROLE176,"ENT_READ_CODE, ENT_WRITE_CODE, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_MANAGE_S3",Active,FullTime,Male
2285,FN2285,LN2285,user2285@example.com,India,IT Developer,IT,DEP005,JOB020,ROLE159,"ENT_READ_CODE, ENT_WRITE_CODE, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_MANAGE_S3",Active,FullTime,Male
2040,FN2040,LN2040,user2040@example.com,India,Finance Analyst,Finance,DEP004,JOB019,ROLE027,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,Contract,Female
2209,FN2209,LN2209,user2209@example.com,UK,HR Recruiter,HR,DEP005,JOB014,ROLE153,"ENT_ACCESS_CANDIDATEDB, ENT_VIEW_PROFILES, ENT_EXPORT_PROFILES, ENT_CONTACT_CANDIDATES, ENT_NOTES_ACCESS",Active,Contract,Female
2304,FN2304,LN2304,user2304@example.com,USA,IT Developer,IT,DEP001,JOB003,ROLE058,"ENT_READ_CODE, ENT_WRITE_CODE, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_MANAGE_S3",Active,FullTime,Other
2284,FN2284,LN2284,user2284@example.com,USA,IT Developer,IT,DEP003,JOB018,ROLE199,"ENT_READ_CODE, ENT_WRITE_CODE, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_MANAGE_S3",Active,Contract,Other
2385,FN2385,LN2385,user2385@example.com,India,Sales Rep,Sales,DEP003,JOB003,ROLE101,"ENT_VIEW_CUSTOMERS, ENT_EDIT_CUSTOMERS, ENT_CREATE_QUOTES, ENT_VIEW_REPORTS, ENT_EXPORT_REPORTS",Active,FullTime,Male
2060,FN2060,LN2060,user2060@example.com,India,Finance Analyst,Finance,DEP001,JOB014,ROLE097,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,Contract,Female
2056,FN2056,LN2056,user2056@example.com,USA,Finance Analyst,Finance,DEP005,JOB001,ROLE020,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,FullTime,Female
2118,FN2118,LN2118,user2118@example.com,USA,Finance Manager,Finance,DEP003,JOB006,ROLE095,"ENT_READ_FINDB, ENT_RW_FINDB, ENT_APPROVE_PO, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,Contract,Other
2359,FN2359,LN2359,user2359@example.com,USA,IT Ops,IT,DEP001,JOB009,ROLE101,"ENT_MANAGE_S3, ENT_MONITOR, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_READ_CODE",Active,FullTime,Male
2095,FN2095,LN2095,user2095@example.com,India,Finance Manager,Finance,DEP001,JOB001,ROLE118,"ENT_READ_FINDB, ENT_RW_FINDB, ENT_APPROVE_PO, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,Contract,Other
2331,FN2331,LN2331,user2331@example.com,UK,IT Ops,IT,DEP002,JOB012,ROLE085,"ENT_MANAGE_S3, ENT_MONITOR, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_READ_CODE",Active,Contract,Male
2082,FN2082,LN2082,user2082@example.com,UK,Finance Analyst,Finance,DEP004,JOB002,ROLE048,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV, ENT_MANAGE_POLICIES",Active,Contract,Male
